horizon,mse,rmse,mae,mape,mdape,smape,coverage
56 days,0.01196721326942924,0.10939475887550208,0.09087023866619183,0.02634544983908457,0.022043799878206205,0.026408743920479306,0.37477571770334933
57 days,0.012249644944693255,0.11067811411789259,0.09177213763917512,0.026648874017253542,0.022043799878206205,0.026688876884216128,0.3802556818181818
58 days,0.012437412202493092,0.11152314648759284,0.09231294907174044,0.02684976581674129,0.022043799878206205,0.026873965237171362,0.38707386363636365
59 days,0.01281326819571315,0.1131957074968532,0.09309489682160907,0.027201770954593096,0.022572090508401803,0.027216437740688274,0.3915221291866029
60 days,0.01328245267764458,0.11524952354628014,0.09390393038727539,0.02757364425680491,0.022210065112727585,0.02756972620668728,0.39653110047846885
61 days,0.013552850560869257,0.1164167108316897,0.09432936855305644,0.027761699250863484,0.0221032606398958,0.02774587095895835,0.4043062200956938
62 days,0.01365814288367923,0.11686805758495017,0.09436744052362048,0.02780035612290571,0.022095427927649017,0.027781219151607528,0.41148325358851673
63 days,0.013865835170889323,0.11775328093471249,0.09483890965495352,0.0279723478703542,0.0221032606398958,0.027949143189896296,0.41514653110047844
64 days,0.014086180670597213,0.11868521673147508,0.09544355870156124,0.028197861961112944,0.022210065112727585,0.028154111882532383,0.41924715909090904
65 days,0.014246648173198153,0.11935932377991319,0.09578323990944383,0.02836092135664671,0.022300192449281435,0.028301756362606224,0.42329545454545453
